smiles,IC50_nM,pIC50,Fingerprint
CC1CCCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4O1,0.165,9.782516055786093,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC(=C3)C4=NC=CN4,0.17,9.769551078621726,[0 1 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=C4C(=CC=C3)N(CCO4)C,0.187,9.7281583934635,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)NC(=O)C5=CC=C(C=C5)C(F)(F)F,0.197,9.705533773838408,[0 1 0 ... 0 0 0]
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O)Br,0.2,9.698970004336019,[0 0 0 ... 0 0 0]
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Br,0.2,9.698970004336019,[0 0 0 ... 1 0 0]
CC(=O)NC1=CC=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CNN=C4,0.2,9.698970004336019,[0 0 0 ... 0 0 0]
CC1CCOC2=CC=CC=C2C(=O)NC3=CC=CC(=N3)C4=NN=CN4C1,0.232,9.6345120151091,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(N3)C(=CC=C4)NC(=O)C,0.2401,9.619607839942972,[0 1 0 ... 0 0 0]
C1CCC(CC1)N2C=NN=C2C3=CC4=C(C=C3)NN=C4C5=CC(=CC=C5)N6C=C(N=C6)C7CC7,0.243,9.614393726401687,[0 0 1 ... 1 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)C(=O)NCCOC,0.245,9.610833915635467,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=C(C=C3)C4=CN(N=C4)C,0.2454,9.610125441609014,[0 1 0 ... 0 0 0]
C1CNCCC1OC2=C3C(=CNC3=C(C=C2)C(=O)N)C#N,0.251,9.600326278518962,[0 0 0 ... 0 0 0]
CC1=CC2=C(C=CN=C2N1)C3=CC=C(S3)S(=O)(=O)NCCN,0.251,9.600326278518962,[0 0 0 ... 0 0 1]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3CCCCO3,0.25119,9.599997654072045,[0 1 0 ... 0 0 0]
C1CCOC2=C(C=C(C=C2)N3CC4(C3)COC4)C(=O)NC5=CC=CC(=N5)C6=NN=CN6C1,0.253,9.596879478824182,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=NN(C4=CC=CC=C43)C,0.2593,9.586197483230649,[0 1 0 ... 0 0 0]
CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(C=C3)C(C)(C)C,0.26,9.585026652029182,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3CCCCO3,0.27,9.568636235841012,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=C(C=CC(=C4)N5C=C(N=C5)C6CC6)OC,0.27,9.568636235841012,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)C(=O)NC5CC5,0.271,9.567030709125595,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=C(C=CC(=C3)C(=O)NC)OC,0.272,9.5654310959658,[0 1 0 ... 0 0 0]
C1CC1C2=CN(C=N2)C3=CC=CC(=C3)C4=NNC5=C4C=C(C=C5)C6=CNN=C6,0.2746,9.561299467099264,[0 0 0 ... 0 0 0]
CC(C)N1C=C(C(=O)C2=CC=CC=C21)C(=O)NC3=CC=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC,0.277,9.557520230935552,[0 1 0 ... 0 0 0]
CCOC(C)N1C=C(C=N1)C2=CC(=CN=C2)C3=NNC4=C3C=C(C=C4)C5=NN=CN5C(C)C,0.277,9.557520230935552,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C5=CN=CC=C5,0.283,9.54821356447571,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3OC,0.299,9.52432881167557,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C4=CC=CC=N4,0.299,9.52432881167557,[0 1 0 ... 0 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,0.3,9.522878745280337,[0 0 0 ... 1 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)F,0.3,9.522878745280337,[0 0 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN=CN=C3OC,0.302,9.51999305704285,[0 1 0 ... 0 0 0]
CN1C=C(C(=N1)OC)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C4CC(C4)(F)F,0.316,9.500312917381596,[0 0 0 ... 1 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)N(C)C3=NC4=CC=CC=C4C=C3,0.3186,9.496754228534888,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=NC=C3,0.3372,9.472112434047295,[0 1 0 ... 0 0 0]
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O,0.35,9.455931955649724,[0 0 0 ... 1 0 0]
C1=CC(=C(C=C1Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,0.35,9.455931955649724,[0 0 0 ... 1 0 0]
CC1CCCOC2=CC=CC=C2C(=O)NC3=CC=CC(=N3)C4=NN=CN14,0.35,9.455931955649724,[0 0 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,0.35,9.455931955649724,[0 1 0 ... 0 0 0]
CC1CCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4OC1,0.351,9.454692883534175,[0 0 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CN(C3=O)C,0.363,9.440093374963887,[0 1 0 ... 0 0 0]
CC(C)C1=CC(=NN1)NC(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C,0.393,9.405607449624574,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3,0.39811,9.39999691337226,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CS2)C(=O)NC3=CC=CC=N3,0.4,9.397940008672037,[0 1 0 ... 0 0 0]
CC(COC)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,0.403,9.39469495385889,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)OC(C)C,0.4731,9.325047051951435,[0 1 0 ... 0 0 0]
C1=CC(=CC(=C1)C(F)(F)F)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O,0.5,9.301029995663981,[0 0 0 ... 0 0 0]
CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,0.5,9.301029995663981,[0 1 0 ... 0 0 0]
CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl)SC1=S,0.5,9.301029995663981,[0 1 0 ... 0 0 0]
CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,0.5,9.301029995663981,[0 1 0 ... 0 0 0]
C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,0.5,9.301029995663981,[0 0 0 ... 1 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O)Cl,0.5,9.301029995663981,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3,0.506,9.2958494831602,[0 1 0 ... 0 0 0]
CC1CC2=C(O1)C=CC(=C2)C(=C3C(N(C(=O)C3=O)C4=NC5=C(S4)C=C(C=C5)F)C6=CC(=CC=C6)OCCC(C)C)O,0.52,9.2839966563652,[0 1 0 ... 0 0 0]
C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)C(F)(F)F)C3=NNC4=C3C=C(C=C4)C5=NC=NN5,0.532,9.274088367704952,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CCOCC5,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)Cl,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)NC1=NC2=C(C=CC(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C)N=C1OC,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CC6CCC(C5)O6,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCCCC5)OC,0.55,9.259637310505756,[0 1 1 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCOCC5)OC,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCOCC5)OC(C)C,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=CN=C4C=C3,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3F,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=C(C=C4C=C3)Br,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)OC(C)C)OC(C)C,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)N5CCCCC5)OC,0.55,9.259637310505756,[0 1 1 ... 0 0 0]
CC(C)CN(C)C1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C)F)N=C1OC(C)C,0.55,9.259637310505756,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC(=C3)C(=O)N,0.58,9.236572006437063,[0 1 0 ... 0 0 0]
C1=CC(=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CNN=C4)N,0.6,9.221848749616356,[0 0 0 ... 0 0 0]
CCN1C=C(C=N1)NC(=O)C2=CSC(=N2)C3=NN=CN3C(C)C,0.6,9.221848749616356,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3,0.607,9.216811308924742,[0 1 0 ... 0 0 0]
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)[N+](=O)[O-],0.65,9.187086643357144,[0 0 0 ... 0 0 0]
CC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,0.65,9.187086643357144,[0 1 0 ... 0 0 0]
C1CCOC2=C(C=C(C=C2)F)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C1,0.658,9.181774106386044,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)S(=O)(=O)C,0.733,9.134896025358872,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=C(C=CC(=C3)S(=O)(=O)N)OC,0.736,9.1331221856625,[0 1 0 ... 0 0 0]
C1C2=C3C4=C(C=CC(=C4)O)NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5,0.74,9.130768280269024,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3C,0.743,9.129011186239424,[0 1 0 ... 0 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)Cl,0.75,9.1249387366083,[0 0 0 ... 0 0 0]
CSCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,0.75,9.1249387366083,[0 1 0 ... 0 0 0]
CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=CC=C3)Cl)SC1=S,0.75,9.1249387366083,[0 1 0 ... 0 0 0]
CCCCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OC(C4)C)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)F,0.75,9.1249387366083,[0 0 0 ... 0 0 0]
CC(=O)NC1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1O)(O2)C)CNC6=O,0.77,9.113509274827518,[0 0 0 ... 0 0 0]
CC(COC)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,0.793,9.100726812682396,[0 1 0 ... 0 0 0]
C1COC1CN2C=NN=C2C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,0.79433,9.09999903484653,[0 0 0 ... 0 0 0]
CCOC(=O)C1=CC=C(C=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)C,0.8,9.096910013008056,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C5=CC=NN5C,0.855,9.068033885271827,[0 1 0 ... 0 0 0]
C1CCOC2=C(C=CC(=C2)F)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C1,0.867,9.06198090252379,[0 0 0 ... 0 0 0]
CC(C)N1C=C(C(=O)C2=CC=CC=C21)C(=O)NC3=CC=C(C=C3)OC4=CN=NC5=CC(=C(C=C54)OC)OC,0.869,9.060980223551333,[0 1 0 ... 0 0 0]
CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CN3C=C(C=CC3=N2)CNC,0.87,9.060480747381382,[0 0 0 ... 0 0 0]
CC(=O)NC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C=N2,0.9,9.045757490560675,[0 0 0 ... 0 0 0]
CC1CCCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4O1,0.969,9.013676222949234,[0 0 0 ... 0 0 0]
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,1.0,9.0,[0 0 0 ... 0 0 0]
C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O)Cl,1.0,9.0,[0 1 0 ... 0 0 0]
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O,1.0,9.0,[0 0 0 ... 0 0 0]
CC(C1=CC=CC=C1)N2C3=C(C=CC(=C3)N4C5=C(NC4=O)N=CC=C5)C(=O)NC2(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC1CCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4OC1,1.0,9.0,[0 0 0 ... 0 0 0]
CC1=CC2=C(C=C1)OCCCCN3C=NN=C3C4=NC(=CC=C4)NC2=O,1.0,9.0,[0 0 0 ... 0 0 0]
CC1=C(N(C=N1)C2=CC3=C(C=C2)OCCCCN4C=NN=C4C5=NC(=CC=C5)NC3=O)C,1.0,9.0,[0 0 0 ... 0 0 0]
C1CCOC2=C(C=C(C=C2)N3CCOCC3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C1,1.0,9.0,[0 0 0 ... 0 0 0]
C1CCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4OCC1,1.0,9.0,[0 0 1 ... 0 0 0]
CCN(CC1=CC=CC=C1)C2=NC3=C(C=CC(=C3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C(C)C)C=C2,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=C(C=C4C=C3)C5=CC=C(C=C5)C(C)(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)N(C)C(C)C)OC(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CCN(CC5)C(C)(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=NC=C4C=CC(=CC4=C3)Br,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)NC5CCCCC5,1.0,9.0,[0 1 1 ... 0 0 0]
CC(C)CN(C)C1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=NN4C(C)C)F)N=C1OC(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)OC(C)C)OC(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CC6(C5)COC6,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)NC1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=NN4C(C)CO)F)N=C1OC(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3F,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCCCC5)OC(C)C,1.0,9.0,[0 1 1 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=CC=N4)C=C3,1.0,9.0,[0 1 0 ... 0 0 0]
CC(C)NC1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=NN4C(C)C)F)N=C1OC(C)C,1.0,9.0,[0 1 0 ... 0 0 0]
CC1C(C(CC(O1)N2C3=C(C=C(C=C3)O)C4=C5C(=C6C7=CC=CC=C7NC6=C42)CNC5=O)N)O,1.1,8.958607314841775,[0 0 0 ... 0 0 0]
CC1=C(OC2=CC=CC=C12)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C,1.106,8.95624487303132,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CN=CC=C3,1.208,8.917933065714887,[0 1 0 ... 0 0 0]
C1CCOC2=CC=CC=C2C(=O)NC3=CC=CC(=N3)C4=NN=CN4C1,1.21,8.91721462968355,[0 0 0 ... 0 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CC(=O)O)Cl,1.25,8.903089986991944,[0 0 0 ... 0 0 0]
CS(=O)(=O)C1=CC2=C(C=C1)OCCCCN3C=NN=C3C4=NC(=CC=C4)NC2=O,1.437,8.842543231865774,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)OCC3=CC=CC=C3,1.523,8.817300096663958,[0 1 0 ... 0 0 0]
CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C2C3=CC=C(C=C3)C(C)(C)C)C4=NC5=C(S4)C=C(C=C5)F)O,1.55,8.809668301829708,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C4=CC=NC=C4,1.71,8.767003889607846,[0 1 0 ... 0 0 0]
C1CCN2C=NN=C2C3=NC(=CC=C3)NC(=O)C4=CC=CC=C4OCC1,1.776,8.750557038557417,[0 0 1 ... 0 0 0]
CCC1=CC=C(C=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O,1.8,8.744727494896694,[0 1 0 ... 0 0 0]
CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])SC1=S,1.8,8.744727494896694,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CN(N=C3)C,1.859,8.7307206102281,[0 1 0 ... 0 0 0]
C1=CC(=CC(=C1)O)N2C(=O)C(=CC3=CC=C(O3)C4=CC=C(C=C4)Br)SC2=S,2.0,8.698970004336019,[0 0 0 ... 0 0 0]
CCOC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=C(C=C4)C)O)C(=O)C3=O)C5=CC=C(C=C5)C(C)(C)C,2.0,8.698970004336019,[0 0 0 ... 0 0 0]
CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C2C3=CC=C(C=C3)C(C)C)C4=NC5=C(C=C(C=C5S4)C)C)O,2.0,8.698970004336019,[0 1 0 ... 0 0 0]
CCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)C,2.0,8.698970004336019,[0 0 0 ... 0 0 0]
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCCOC3=CC=CC=C3,2.0,8.698970004336019,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=CN(N=C4)C,2.12,8.67366413907125,[0 1 0 ... 0 0 0]
CC1=CN=C(N=C1NCC2=CC(=CC=C2)C(F)(F)F)NC3=CC=C(C=C3)N4CCOCC4,2.222,8.653255945395152,[0 0 0 ... 0 0 0]
CC(=O)CN1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)OC)SC1=S,2.5,8.602059991327963,[0 0 0 ... 0 0 0]
CC(C)(C)C1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)Cl,2.5,8.602059991327963,[0 0 0 ... 0 0 0]
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O)Br,2.8,8.55284196865778,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=CC=C3,2.838,8.546987608878545,[0 1 0 ... 0 0 0]
CC(CO)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,2.895,8.538351431936546,[0 1 0 ... 0 0 0]
CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=C(C=C4)F)O)C(=O)C3=O)C5=CC=C(C=C5)Cl,2.9,8.537602002101044,[0 0 0 ... 0 0 0]
CCOC(=O)C1=C2C3=CC=CC=C3C(=O)C4=C2C(=CC=C4)NC1=O,3.0,8.522878745280337,[0 1 0 ... 0 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)F,3.0,8.522878745280337,[0 0 0 ... 1 0 0]
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CC(=O)O)F,3.0,8.522878745280337,[0 0 0 ... 0 0 0]
C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=C(N5)C=CC(=C6)O,3.0,8.522878745280337,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=NC4=CC=CC=C43,3.258,8.48704892002751,[0 1 0 ... 0 0 0]
CCCCOC1=C(C=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)Cl)OCC,3.6,8.443697499232712,[0 0 0 ... 0 0 0]
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC5=C(C=C4)OCO5)OC)OC,3.635,8.439495584804943,[0 0 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=C4C=CC=CN4N=C3,3.646,8.438183335681043,[0 1 0 ... 0 0 0]
CN1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3OC,3.735,8.427709393848582,[0 0 0 ... 0 0 0]
CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,3.9,8.4089353929735,[0 1 0 ... 0 0 0]
CC1C(C2(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)O,4.1,8.387216143280265,[0 0 0 ... 0 0 0]
CC1=NN(C(=C1)NC(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)C,4.143,8.382685066701706,[0 1 0 ... 0 0 0]
COC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CO4)C5=CC=C(C=C5)Cl,4.2,8.3767507096021,[0 0 0 ... 0 0 0]
CCOC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=CC=C4)O)C(=O)C3=O)C5=CC=C(C=C5)Cl,4.2,8.3767507096021,[0 0 0 ... 0 0 0]
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=NC5=CC=CC=C5N4C,4.329,8.363612414186843,[0 0 0 ... 0 0 0]
